reservation_number_of_reservations,product_fee_description,line_item_product_code,reservation_unused_normalized_unit_quantity,savings_plan_amortized_upfront_commitment_for_billing_period,line_item_unblended_cost,product_servicecode,product_from_location,line_item_unblended_rate,line_item_usage_type,identity_line_item_id,line_item_usage_amount,pricing_public_on_demand_rate,reservation_units_per_reservation,bill_invoice_id,pricing_unit,reservation_amortized_upfront_fee_for_billing_period,product_to_location_type,line_item_usage_end_date,product_from_location_type,reservation_total_reserved_units,product_region_code,reservation_amortized_upfront_cost_for_usage,reservation_unused_amortized_upfront_fee_for_billing_period,product_product_name,line_item_normalization_factor,bill_payer_account_name,line_item_blended_rate,line_item_resource_id,_fivetran_synced,line_item_line_item_type,product_instance_family,product_from_region_code,product_pricing_unit,line_item_tax_type,product,line_item_operation,_modified,product_to_location,line_item_usage_start_date,reservation_unused_recurring_fee,product_location_type,product_fee_code,reservation_recurring_fee_for_usage,reservation_upfront_value,bill_invoicing_entity,line_item_normalized_usage_amount,savings_plan_savings_plan_effective_cost,bill_bill_type,reservation_total_reserved_normalized_units,line_item_availability_zone,bill_billing_period_start_date,pricing_term,pricing_purchase_option,_line,reservation_effective_cost,reservation_normalized_units_per_reservation,line_item_line_item_description,product_instance_type,savings_plan_used_commitment,savings_plan_recurring_commitment_for_billing_period,pricing_public_on_demand_cost,line_item_usage_account_name,line_item_currency_code,line_item_blended_cost,_file,pricing_currency,reservation_unused_quantity,product_location,savings_plan_savings_plan_rate,bill_billing_entity,bill_billing_period_end_date,bill_payer_account_id,identity_time_interval,product_operation,product_usagetype,product_to_region_code,product_product_family,line_item_usage_account_id,savings_plan_total_commitment_to_date
,,AmazonEC2,,,14.4041,AmazonEC2,,1.06516,Request,dc769e00-8129-4098-0c48-a23d25cf316a,11.1282,3.94054,,,Hrs,,,2026-05-28 22:37:36.413,,,eu-west-1,,,Amazon Simple Storage Service,1.0,Platform,2.71817,,2026-05-28 22:37:36.413,Usage,,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.413,,AWS Region,,,,"Amazon Web Services, Inc.",29.0915,,Anniversary,,,2026-05-01 00:00:00,Reserved,On Demand,384794.0,,,Lambda requests,,,,13.8022,Core Services,USD,15.5683,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000002,
,,AWSLambda,,,3.6587,AmazonS3,,0.08313,DataTransfer-Out-Bytes,926cae72-da34-3cd9-3502-df684ea3d085,25.3909,1.33503,,,Hrs,,,2026-05-28 22:37:36.413,,,us-west-2,,,Amazon Elastic Compute Cloud,1.0,Analytics,1.37071,,2026-05-28 22:37:36.413,Usage,,,,,"{""product_name"":""AWS Data Transfer""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.413,,AWS Region,,,,"Amazon Web Services, Inc.",18.7155,,Anniversary,,,2026-05-01 00:00:00,Reserved,No Upfront,201672.0,,,Lambda requests,m7g.large,,,6.2508,Core Services,USD,15.4984,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Storage,200000000002,
,,AWSLambda,,,15.6859,AmazonEC2,,2.15523,Request,f51ee474-0e23-05b2-75b5-63b9eb3e54e7,21.5652,1.0808,,,GB-Mo,,,2026-05-28 22:37:36.414,,,us-east-1,,,Amazon Elastic Compute Cloud,1.0,Analytics,2.5594,,2026-05-28 22:37:36.414,Usage,General purpose,,,,"{""product_name"":""AWS Data Transfer""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.414,,AWS Region,,,,"Amazon Web Services, Inc.",39.9333,,Anniversary,,,2026-05-01 00:00:00,OnDemand,On Demand,76953.0,,,Data transfer,,,,19.3092,Core Services,USD,14.161,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Serverless,200000000001,
,,AWSDataTransfer,,,6.8248,AmazonEC2,,0.70617,DataTransfer-Out-Bytes,c8c7c89e-6c96-b2c1-187d-32f44f4b7096,13.7223,2.85631,,,Hrs,,,2026-05-28 22:37:36.414,,,eu-west-1,,,Amazon Elastic Compute Cloud,1.0,Platform,1.9965,,2026-05-28 22:37:36.414,Usage,Compute optimized,,,,"{""product_name"":""AWS Lambda""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.414,,AWS Region,,,,"Amazon Web Services, Inc.",2.1496,,Anniversary,,,2026-05-01 00:00:00,Reserved,On Demand,174565.0,,,EC2 instance hours,c7g.xlarge,,,18.9358,Developer Experience,USD,7.7562,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000003,
,,AmazonEC2,,,4.421,AmazonEC2,,2.08991,Request,27be9502-9577-1374-14ae-c1a773a7f93a,13.7031,1.99942,,,Requests,,,2026-05-28 22:37:36.414,,,us-east-1,,,Amazon Elastic Compute Cloud,1.0,Platform,2.70048,,2026-05-28 22:37:36.414,Usage,,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.414,,AWS Region,,,,"Amazon Web Services, Inc.",11.462,,Anniversary,,,2026-05-01 00:00:00,Reserved,No Upfront,153886.0,,,Data transfer,,,,20.5639,Data Platform,USD,15.9556,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000002,
,,AmazonS3,,,14.9283,AWSLambda,,0.23797,Request,9382e2da-4855-7dab-70f9-2d9ddf1789ac,4.8077,2.66495,,,GB,,,2026-05-28 22:37:36.415,,,us-east-1,,,AWS Data Transfer,1.0,Analytics,1.91647,,2026-05-28 22:37:36.415,DiscountedUsage,,,,,"{""product_name"":""AWS Lambda""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.415,,AWS Region,,,,"Amazon Web Services, Inc.",11.8057,,Anniversary,,,2026-05-01 00:00:00,OnDemand,On Demand,49975.0,,,EC2 instance hours,c7g.xlarge,,,7.3774,Data Platform,USD,17.5748,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Serverless,200000000003,
,,AmazonEC2,,,2.6371,AmazonS3,,1.31542,TimedStorage-ByteHrs,c79cc738-2239-8e48-ad40-b9fcc2ec60e8,21.0336,3.64991,,,Hrs,,,2026-05-28 22:37:36.415,,,eu-west-1,,,Amazon Elastic Compute Cloud,1.0,Platform,0.86809,,2026-05-28 22:37:36.415,RIFee,General purpose,,,,"{""product_name"":""Amazon Simple Storage Service""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.415,,AWS Region,,,,"Amazon Web Services, Inc.",31.3589,,Anniversary,,,2026-05-01 00:00:00,OnDemand,No Upfront,344065.0,,,EC2 instance hours,m7g.large,,,17.8911,Developer Experience,USD,10.6735,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Storage,200000000002,
,,AmazonS3,,,9.4103,AWSLambda,,0.99709,BoxUsage:m7g.large,256f3ba3-a65b-d21e-c712-9ac25b3a6a6e,13.2042,1.5349,,,Requests,,,2026-05-28 22:37:36.415,,,us-east-1,,,Amazon Simple Storage Service,1.0,Platform,0.52284,,2026-05-28 22:37:36.415,Usage,Compute optimized,,,,"{""product_name"":""AWS Data Transfer""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.415,,AWS Region,,,,"Amazon Web Services, Inc.",13.8834,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,14610.0,,,EC2 instance hours,m7g.large,,,0.2895,Data Platform,USD,9.7269,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000002,
,,AmazonS3,,,10.4611,AWSLambda,,2.35823,BoxUsage:m7g.large,8634183c-54d1-bb43-3e10-c2bb8754655e,25.2998,0.50801,,,GB,,,2026-05-28 22:37:36.415,,,us-east-1,,,Amazon Elastic Compute Cloud,1.0,Platform,0.67069,,2026-05-28 22:37:36.415,Usage,,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.415,,AWS Region,,,,"Amazon Web Services, Inc.",11.3349,,Anniversary,,,2026-05-01 00:00:00,OnDemand,No Upfront,236837.0,,,EC2 instance hours,,,,12.2278,Core Services,USD,6.6315,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000003,
,,AWSDataTransfer,,,18.7655,AWSLambda,,0.03487,BoxUsage:m7g.large,498c3993-1279-e0d1-3926-1822a08f1e7c,25.7893,1.95415,,,Hrs,,,2026-05-28 22:37:36.416,,,us-east-1,,,AWS Data Transfer,1.0,Analytics,2.21025,,2026-05-28 22:37:36.416,Usage,General purpose,,,,"{""product_name"":""Amazon Simple Storage Service""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.416,,AWS Region,,,,"Amazon Web Services, Inc.",17.9438,,Anniversary,,,2026-05-01 00:00:00,OnDemand,On Demand,279120.0,,,EC2 instance hours,,,,3.4526,Data Platform,USD,0.6756,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Storage,200000000001,
,,AWSDataTransfer,,,8.2614,AmazonS3,,0.79456,Request,25e9c221-c51b-105f-7a5b-6b64980f6405,11.1881,1.99491,,,Hrs,,,2026-05-28 22:37:36.416,,,eu-west-1,,,AWS Lambda,1.0,Analytics,0.53585,,2026-05-28 22:37:36.416,Usage,Compute optimized,,,,"{""product_name"":""Amazon Simple Storage Service""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.416,,AWS Region,,,,"Amazon Web Services, Inc.",16.6252,,Anniversary,,,2026-05-01 00:00:00,Reserved,No Upfront,130616.0,,,EC2 instance hours,,,,9.3913,Core Services,USD,1.7395,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000001,
,,AmazonEC2,,,12.3183,AWSLambda,,1.71026,Request,9d4c6ce6-c27f-177b-d1ba-84e57f0234af,1.0478,1.65755,,,Hrs,,,2026-05-28 22:37:36.416,,,us-west-2,,,AWS Lambda,1.0,Analytics,0.48635,,2026-05-28 22:37:36.416,Usage,,,,,"{""product_name"":""AWS Data Transfer""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.416,,AWS Region,,,,"Amazon Web Services, Inc.",20.6125,,Anniversary,,,2026-05-01 00:00:00,OnDemand,Partial Upfront,287109.0,,,Data transfer,,,,4.3689,Developer Experience,USD,13.1093,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Serverless,200000000002,
,,AmazonS3,,,8.1216,AmazonS3,,2.42568,DataTransfer-Out-Bytes,f879c0af-a890-1d87-339b-157d00934316,24.0396,0.80481,,,Hrs,,,2026-05-28 22:37:36.417,,,us-west-2,,,Amazon Simple Storage Service,1.0,Platform,0.95943,,2026-05-28 22:37:36.417,Usage,Compute optimized,,,,"{""product_name"":""AWS Data Transfer""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.417,,AWS Region,,,,"Amazon Web Services, Inc.",6.7791,,Anniversary,,,2026-05-01 00:00:00,Reserved,On Demand,17967.0,,,S3 standard storage,c7g.xlarge,,,9.3439,Developer Experience,USD,4.3222,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000002,
,,AmazonS3,,,15.1868,AWSDataTransfer,,0.41756,Request,5831a4c0-0d76-6330-cdc5-c7a067dcaa22,31.409,2.23713,,,Hrs,,,2026-05-28 22:37:36.417,,,eu-west-1,,,AWS Data Transfer,1.0,Platform,1.8475,,2026-05-28 22:37:36.417,Usage,,,,,"{""product_name"":""AWS Data Transfer""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.417,,AWS Region,,,,"Amazon Web Services, Inc.",32.6581,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,41692.0,,,S3 standard storage,m7g.large,,,13.2523,Data Platform,USD,7.8403,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000001,
,,AWSLambda,,,9.5584,AmazonS3,,2.2445,DataTransfer-Out-Bytes,b7cb073b-62e0-ccfc-b768-d3e6b8ccc3e9,23.3809,1.80467,,,Requests,,,2026-05-28 22:37:36.417,,,us-west-2,,,Amazon Simple Storage Service,1.0,Analytics,0.37276,,2026-05-28 22:37:36.417,Usage,General purpose,,,,"{""product_name"":""Amazon Simple Storage Service""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.417,,AWS Region,,,,"Amazon Web Services, Inc.",26.3029,,Anniversary,,,2026-05-01 00:00:00,OnDemand,No Upfront,479254.0,,,Data transfer,,,,7.8947,Developer Experience,USD,11.1143,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Storage,200000000003,
,,AmazonS3,,,7.3255,AWSLambda,,2.52307,TimedStorage-ByteHrs,4178ecfb-d47c-58b6-79ee-9bb2b709b8c5,39.0279,1.56243,,,Hrs,,,2026-05-28 22:37:36.417,,,eu-west-1,,,AWS Lambda,1.0,Analytics,0.19064,,2026-05-28 22:37:36.417,Usage,,,,,"{""product_name"":""AWS Data Transfer""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.417,,AWS Region,,,,"Amazon Web Services, Inc.",9.7254,,Anniversary,,,2026-05-01 00:00:00,OnDemand,Partial Upfront,357553.0,,,Lambda requests,,,,17.6793,Core Services,USD,15.8157,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Serverless,200000000001,
,,AWSLambda,,,18.6539,AmazonEC2,,2.84068,TimedStorage-ByteHrs,0f0ba88e-3b37-2dd7-9033-c0593aabc6cf,3.1866,0.6508,,,GB,,,2026-05-28 22:37:36.418,,,us-east-1,,,AWS Lambda,1.0,Analytics,0.34379,,2026-05-28 22:37:36.418,Usage,General purpose,,,,"{""product_name"":""AWS Data Transfer""}",DataTransfer,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.418,,AWS Region,,,,"Amazon Web Services, Inc.",23.6169,,Anniversary,,,2026-05-01 00:00:00,OnDemand,No Upfront,163366.0,,,S3 standard storage,m7g.large,,,17.6029,Developer Experience,USD,17.4246,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000003,
,,AWSDataTransfer,,,2.2748,AmazonEC2,,0.55262,BoxUsage:m7g.large,ce97b208-2ce5-0a79-a772-587d61b2fd4a,17.4095,3.78129,,,GB,,,2026-05-28 22:37:36.418,,,us-west-2,,,Amazon Simple Storage Service,1.0,Analytics,2.65365,,2026-05-28 22:37:36.418,Usage,General purpose,,,,"{""product_name"":""AWS Data Transfer""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.418,,AWS Region,,,,"Amazon Web Services, Inc.",11.9528,,Anniversary,,,2026-05-01 00:00:00,OnDemand,On Demand,388846.0,,,Lambda requests,,,,21.8614,Developer Experience,USD,10.3698,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000003,
,,AmazonEC2,,,5.4503,AWSDataTransfer,,2.56976,Request,012e98fe-2c0b-51b9-57e6-4f3a967e04bd,11.1718,2.28283,,,Requests,,,2026-05-28 22:37:36.419,,,us-east-1,,,AWS Data Transfer,1.0,Platform,0.18304,,2026-05-28 22:37:36.419,Usage,,,,,"{""product_name"":""AWS Data Transfer""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.419,,AWS Region,,,,"Amazon Web Services, Inc.",21.0211,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,63381.0,,,EC2 instance hours,,,,4.0483,Core Services,USD,3.37,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Storage,200000000001,
,,AmazonS3,,,9.6655,AmazonEC2,,0.21135,BoxUsage:m7g.large,53a4f222-198a-50f9-d4c2-f931e6ccc7a7,20.5365,0.52788,,,Requests,,,2026-05-28 22:37:36.419,,,us-east-1,,,AWS Data Transfer,1.0,Analytics,0.01351,,2026-05-28 22:37:36.419,Usage,,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.419,,AWS Region,,,,"Amazon Web Services, Inc.",6.4233,,Anniversary,,,2026-05-01 00:00:00,Reserved,On Demand,412361.0,,,S3 standard storage,c7g.xlarge,,,9.1219,Core Services,USD,15.8547,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Storage,200000000002,
,,AWSLambda,,,13.098,AWSLambda,,1.26756,BoxUsage:m7g.large,c6c2b411-3a0c-ceea-16ac-2dabe5f6a551,22.2568,2.80399,,,Requests,,,2026-05-28 22:37:36.419,,,us-east-1,,,Amazon Elastic Compute Cloud,1.0,Analytics,0.30324,,2026-05-28 22:37:36.419,Usage,,,,,"{""product_name"":""AWS Data Transfer""}",DataTransfer,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.419,,AWS Region,,,,"Amazon Web Services, Inc.",0.4113,,Anniversary,,,2026-05-01 00:00:00,Reserved,On Demand,474795.0,,,Lambda requests,c7g.xlarge,,,14.7626,Developer Experience,USD,8.6174,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Serverless,200000000001,
,,AmazonEC2,,,18.2664,AmazonEC2,,2.27114,DataTransfer-Out-Bytes,846e5fe8-ddfc-31f3-5077-a2555773c287,30.6751,1.48202,,,GB-Mo,,,2026-05-28 22:37:36.420,,,us-east-1,,,AWS Data Transfer,1.0,Analytics,0.34871,,2026-05-28 22:37:36.420,RIFee,General purpose,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.420,,AWS Region,,,,"Amazon Web Services, Inc.",18.6857,,Anniversary,,,2026-05-01 00:00:00,OnDemand,Partial Upfront,314108.0,,,S3 standard storage,,,,16.3144,Core Services,USD,7.8335,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000002,
,,AmazonS3,,,4.6426,AWSLambda,,0.35403,TimedStorage-ByteHrs,1b6eba5f-498c-c272-d8f4-5282b84a0bf8,38.2245,1.96205,,,GB,,,2026-05-28 22:37:36.420,,,us-east-1,,,AWS Lambda,1.0,Analytics,1.56628,,2026-05-28 22:37:36.420,Usage,General purpose,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.420,,AWS Region,,,,"Amazon Web Services, Inc.",16.4082,,Anniversary,,,2026-05-01 00:00:00,OnDemand,Partial Upfront,8520.0,,,Lambda requests,m7g.large,,,18.5211,Developer Experience,USD,13.187,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000001,
,,AmazonS3,,,15.5111,AWSDataTransfer,,3.14491,BoxUsage:m7g.large,b034382d-250b-3396-fcfd-8a2cde45415c,28.445,2.14699,,,Requests,,,2026-05-28 22:37:36.421,,,us-east-1,,,Amazon Elastic Compute Cloud,1.0,Platform,0.48487,,2026-05-28 22:37:36.421,Usage,,,,,"{""product_name"":""AWS Data Transfer""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.421,,AWS Region,,,,"Amazon Web Services, Inc.",21.9091,,Anniversary,,,2026-05-01 00:00:00,Reserved,No Upfront,271857.0,,,S3 standard storage,,,,19.5587,Data Platform,USD,17.0206,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Storage,200000000002,
,,AmazonS3,,,18.2949,AmazonS3,,1.22471,TimedStorage-ByteHrs,730861a3-b357-c9f1-24a2-f284ff43cd3a,38.6992,2.12533,,,Hrs,,,2026-05-28 22:37:36.421,,,us-east-1,,,AWS Data Transfer,1.0,Platform,0.47774,,2026-05-28 22:37:36.421,Usage,General purpose,,,,"{""product_name"":""AWS Lambda""}",RunInstances,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.421,,AWS Region,,,,"Amazon Web Services, Inc.",21.7349,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,169703.0,,,EC2 instance hours,m7g.large,,,9.8554,Developer Experience,USD,3.987,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Compute Instance,200000000001,
,,AWSDataTransfer,,,12.6322,AWSLambda,,2.77692,TimedStorage-ByteHrs,22f65d4f-8a59-947a-33f6-13a7d45ac1f5,27.8778,1.26777,,,Requests,,,2026-05-28 22:37:36.421,,,us-west-2,,,Amazon Simple Storage Service,1.0,Analytics,1.54805,,2026-05-28 22:37:36.421,Usage,,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",TimedStorage-ByteHrs,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.421,,AWS Region,,,,"Amazon Web Services, Inc.",37.9014,,Anniversary,,,2026-05-01 00:00:00,Reserved,On Demand,370266.0,,,EC2 instance hours,,,,21.5242,Data Platform,USD,10.8869,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US West (Oregon),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Storage,200000000003,
,,AWSLambda,,,12.2186,AWSLambda,,1.08586,BoxUsage:m7g.large,7fa0200b-a306-eb42-92d5-492cc2ce0579,26.1479,0.29906,,,Requests,,,2026-05-28 22:37:36.421,,,us-west-2,,,AWS Lambda,1.0,Analytics,0.54304,,2026-05-28 22:37:36.421,Usage,,,,,"{""product_name"":""Amazon Simple Storage Service""}",Invoke,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.421,,AWS Region,,,,"Amazon Web Services, Inc.",25.9522,,Anniversary,,,2026-05-01 00:00:00,Reserved,Partial Upfront,286310.0,,,EC2 instance hours,c7g.xlarge,,,0.9883,Developer Experience,USD,13.6894,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Storage,200000000002,
,,AmazonS3,,,17.3046,AmazonS3,,2.04838,TimedStorage-ByteHrs,0a799cc4-2c34-e636-3f23-278711b055be,17.0261,2.44934,,,GB,,,2026-05-28 22:37:36.421,,,us-west-2,,,AWS Data Transfer,1.0,Analytics,0.53022,,2026-05-28 22:37:36.421,DiscountedUsage,Compute optimized,,,,"{""product_name"":""Amazon Simple Storage Service""}",DataTransfer,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.421,,AWS Region,,,,"Amazon Web Services, Inc.",11.8429,,Anniversary,,,2026-05-01 00:00:00,OnDemand,No Upfront,165714.0,,,EC2 instance hours,,,,16.0842,Core Services,USD,3.7601,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,EU (Ireland),,AWS,2026-06-01 00:00:00,100000000002,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000001,
,,AmazonEC2,,,18.2305,AWSLambda,,1.21211,BoxUsage:m7g.large,55f16549-397f-d02b-b4ff-72ac9f8ad4ab,25.9384,0.35294,,,GB-Mo,,,2026-05-28 22:37:36.421,,,eu-west-1,,,AWS Lambda,1.0,Analytics,1.98611,,2026-05-28 22:37:36.421,Usage,,,,,"{""product_name"":""AWS Lambda""}",DataTransfer,2026-05-28 00:00:00.000,,2026-05-28 22:37:36.421,,AWS Region,,,,"Amazon Web Services, Inc.",32.6268,,Anniversary,,,2026-05-01 00:00:00,OnDemand,On Demand,457107.0,,,S3 standard storage,,,,5.5375,Data Platform,USD,12.1428,shadowtraffic/aws-cost/2026-05/aws-cost-report.parquet,USD,,US East (N. Virginia),,AWS,2026-06-01 00:00:00,100000000001,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,,,Data Transfer,200000000002,
